freq,Base,H35L,H35R,H50L,H50R,BE50L,BE50R,BE70L,BE70R,BE50BL,BE70BL
0.71875,0.24587637045852356,0.21558144104399163,0.23542307712315647,0.15627930380254798,0.2128222149362518,0.21295722934430414,0.26020878032270967,0.20091461141959227,0.294944713804721,0.22493098474258408,0.1550118804723175
0.734375,0.24301250980093705,0.1789918116815675,0.2561658478754993,0.24486175844003463,0.2158554473754559,0.1919713139779058,0.2234902281127993,0.2347339286764974,0.2152674574025747,0.2562349139623411,0.21123343569702768
0.75,0.20375077026357374,0.1448648391237388,0.2159644081719382,0.20394441901062793,0.17819082635884845,0.21771410457129886,0.20145056807173034,0.2197322943888113,0.19630572003411859,0.20862655616357764,0.20962748651440472
0.765625,0.18706261266203772,0.17666177434447086,0.1663471769104311,0.15571863272101352,0.1664373496194056,0.23888439657803567,0.20853370755594658,0.23397965423362138,0.1839940201007941,0.18397398045946958,0.23970859025466182
0.78125,0.1711432464283253,0.2216028431616274,0.187269583421691,0.1450741179770225,0.20534592672564178,0.22967072502635055,0.18915987890460467,0.22036250562940213,0.1914203333107501,0.14388610123056725,0.21763868038381834
0.796875,0.15712426929725304,0.11902199921889328,0.17042502891960912,0.21496485102475038,0.16248966898469488,0.22837289939919622,0.17277491030338493,0.18398073215629968,0.15352655170965296,0.20026807737422087,0.1669806785856865
0.8125,0.11677635546480626,0.10454300420598986,0.17660216903982076,0.21848176110716463,0.1852180772231737,0.20097409655887233,0.1412174263648272,0.22768644048457826,0.19198022176988794,0.1813961338028512,0.1802876992361423
0.828125,0.11141120594252256,0.1458684747972619,0.16229550427470124,0.20072055271426947,0.18185928197596657,0.17127720036985192,0.14049350558982504,0.19243617445199718,0.16639234350085846,0.15108618969766832,0.13935321384164615
0.84375,0.16306566558374289,0.15737726974778016,0.20105899655322854,0.17931041703413422,0.15129727440433136,0.15306098739404225,0.18353276435329438,0.12590148754086392,0.18042119878623752,0.15403397278570338,0.18455808514325034
0.859375,0.19637136694433818,0.1445320218997325,0.22331822035750085,0.2300597473369081,0.15579742855197984,0.19690268822029147,0.17018642278557844,0.13133004519102529,0.1494752159867916,0.14295286004490101,0.16536710252742495
0.875,0.17623232375342912,0.14763814866107802,0.187738588893009,0.2816028116379513,0.1803121371071394,0.1897720349028499,0.13258269204347997,0.1705769497744796,0.20347697392172764,0.2108167842275476,0.1681163481281052
0.890625,0.21514559108578574,0.19815614680686505,0.14902861344709176,0.20604437204848186,0.1469497971131614,0.1999335499764754,0.2072899973735627,0.18850917022781383,0.22356968730615956,0.16569285258065483,0.12432722142343759
0.90625,0.1497960027663527,0.16217700716561212,0.18174625523704535,0.15599844983875194,0.16497145436867644,0.1949539387863769,0.15664815855969633,0.12905497769011165,0.14153105710264133,0.16559586056767056,0.14083965628894893
0.921875,0.11901466983875414,0.17627101238431417,0.14075510446857195,0.15232333151156094,0.1957919006618931,0.1737357987564684,0.16198248234510143,0.16159506223427053,0.11717054661248467,0.15664513506581768,0.1621923613889256
0.9375,0.17260595718965574,0.20378883178774648,0.21443325512943198,0.18450326438848794,0.19454208426326491,0.16116195727009713,0.14115579431088732,0.1765145927019791,0.17600345768519715,0.1588817767649859,0.16844468322886763
